movie_title,year,tagline,plot,cast,duration,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,total_votes,us_voters_votes,votes,votes_1,votes_2,votes_3,votes_4,votes_5,votes_6,votes_7,votes_8,votes_9,votes_10,popularity,director_score,actor_score,actress_score,tagline_sentiment,plot_sentiment,imdb_score,profitable,budget,revenue,budget_adj,revenue_adj
The Terminal,2004,Life is waiting.,"An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there.","Tom Hanks, Catherine Zeta-Jones, Stanley Tucci, Chi McBride, Diego Luna, Barry Shabaka Henley, Kumar Pallana, Zoe Saldana, Eddie Jones, Jude Ciccolella, Corey Reynolds, Guillermo Díaz, Rini Bell, Stephen Mendel, Valeriy Nikolaev",128,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,396732.0,51016.0,396732.0,2158.0,1666.0,3034.0,6180.0,16709.0,48281.0,120651.0,116012.0,48012.0,34029.0,1.682492,7.386363636363637,6.44702380952381,6.488888888888889,0.0,0.0,7.4,1,60000000,219417255,69266723,253305240
The Texas Chain Saw Massacre,1974,Who will survive and what will be left of them?,Two siblings and three of their friends en route to visit their grandfather's grave in Texas end up falling victim to a family of cannibalistic psychopaths and must survive the terrors of Leatherface and his family.,"Marilyn Burns, Allen Danziger, Paul A. Partain, William Vail, Teri McMinn, Edwin Neal, Jim Siedow, Gunnar Hansen, John Dugan, Robert Courtin, William Creamer, John Henry Faulk, Jerry Green, Ed Guinn, Joe Bill Hogan",83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132386.0,30994.0,132386.0,2259.0,1471.0,2071.0,3360.0,6813.0,14458.0,30280.0,32860.0,17359.0,21455.0,0.906087,5.9375,7.5,7.5,0.0,-0.7003,7.5,1,85000,30859000,375894,136467258
The Texas Chainsaw Massacre,2003,What you know about fear... doesn't even come close.,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.","Jessica Biel, Jonathan Tucker, Erica Leerhsen, Mike Vogel, Eric Balfour, Andrew Bryniarski, R. Lee Ermey, David Dorfman, Lauren German, Terrence Evans, Marietta Marich, Heather Kafka, Kathy Lamkin, Brad Leland, Mamie Meek",98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128106.0,27691.0,128106.0,3630.0,2706.0,4266.0,8190.0,16833.0,31232.0,29910.0,15900.0,6121.0,9318.0,0.920571,5.733333333333333,6.2875000000000005,5.375,0.0,-0.5994,6.2,1,9500000,107071655,11260850,126917669
The Texas Chainsaw Massacre 2,1986,After a decade of silence... The buzzz is back!,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,"Dennis Hopper, Caroline Williams, Jim Siedow, Bill Moseley, Bill Johnson, Ken Evert, Harlan Jordan, Kirk Sisco, James N. Harrell, Lou Perryman, Barry Kinyon, Chris Douridas, Judy Kelly, John Martin Ivey, Kinky Friedman",101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26948.0,8176.0,26948.0,1479.0,1358.0,1843.0,2773.0,4275.0,4955.0,4112.0,2708.0,1217.0,2228.0,0.327717,5.9375,5.725,5.525,0.0,-0.4215,5.6,1,4700000,8025872,9350210,15966721
The Thing,1982,It's Not Human. Yet.,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,"Kurt Russell, Wilford Brimley, T.K. Carter, David Clennon, Keith David, Richard Dysart, Charles Hallahan, Peter Maloney, Richard Masur, Donald Moffat, Joel Polis, Thomas G. Waites, Norbert Weisser, Larry Franco, Nate Irwin",109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,360147.0,69264.0,360147.0,2834.0,1245.0,1928.0,3484.0,8209.0,21619.0,60497.0,107730.0,78458.0,74143.0,1.013771,6.82,6.897916666666667,6.897916666666667,0.0,-0.3182,8.099999999999998,0,35000000,28128670,28262677,29206081
The Thomas Crown Affair,1983,Crime does pay. Handsomely.,"A debonair, adventuresome bank executive believes he has pulled off the perfect multi-million dollar heist, only to match wits with a sexy insurance investigator who will do anything to get her man.","Steve McQueen, Faye Dunaway, Paul Burke, Jack Weston, Biff McGuire, Addison Powell, Astrid Heeren, Gordon Pinsent, Yaphet Kotto, Sidney Armus, Richard Bull, Peg Shirley, Patrick Horgan, Carol Corbett, Tom Rosqui",102,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,53827.0,12762.0,53827.0,491.5,399.0,785.5,1668.0,4032.0,10222.0,17174.5,10903.5,4398.5,3752.5,0.508128,7.045833333333334,6.852251082251082,6.753958333333333,-0.25,0.891,6.9,1,48000000,124305181,44895540,81361025
The Three Stooges,2012,Just Say Moe.,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality television show.","Sean Hayes, Will Sasso, Chris Diamantopoulos, Jane Lynch, Sofía Vergara, Jennifer Hudson, Craig Bierko, Stephen Collins, Larry David, Kirby Heyborne, Carly Craig, Kate Upton, Marianne Leone, Brian Doyle-Murray, Mike 'The Situation' Sorrentino",92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29609.0,8289.0,29609.0,3061.0,1698.0,2205.0,3051.0,4625.0,5109.0,3926.0,2285.0,989.0,2660.0,0.784114,6.22,5.333333333333333,5.9,0.0,-0.3612,5.1000000000000005,1,30000000,54819301,28492328,52064317
The Time Traveler's Wife,2009,Unknown,"A Chicago librarian has a gene that causes him to involuntarily time travel, creating complications in his marriage.","Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana, Katherine Trowell, Bart Bedford, Esther Jun, Matt Birman, Craig Snoyer, Rachel McAdams, Carly Street, Romyen Tangsubutra, Brooklynn Proulx, Jane McLean, Ron Livingston",107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,138570.0,21016.0,138570.0,1381.0,1074.0,1792.0,3519.0,8648.0,20882.0,40613.0,32279.0,14443.0,13939.0,0.965516,6.333333333333333,6.5218181818181815,6.913636363636364,0.0,0.296,7.1,1,39000000,101229792,39639616,102890004
The To Do List,2013,She's going from straight A's to getting her first F.,"Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall.","Aubrey Plaza, Johnny Simmons, Bill Hader, Alia Shawkat, Sarah Steele, Scott Porter, Rachel Bilson, Christopher Mintz-Plasse, Andy Samberg, Donald Glover, Adam Pally, D.C. Pierson, Dominic Dierkes, Connie Britton, Clark Gregg",104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36170.0,6748.0,36170.0,1081.0,994.0,1505.0,3232.0,6384.0,9316.0,6984.0,3419.0,1284.0,1971.0,0.53635,5.8,6.137499999999999,6.0725,0.2263,0.34,5.8,1,1500000,3566225,1404050,3338105
The Towering Inferno,1974,The world's tallest building is on fire. You are there on the 135th floor... no way down... no way out.,"At the opening party of a colossal, but poorly constructed, office building, a massive fire breaks out that threatens to destroy the tower and everyone in it.","Steve McQueen, Paul Newman, William Holden, Faye Dunaway, Fred Astaire, Susan Blakely, Richard Chamberlain, Jennifer Jones, O.J. Simpson, Robert Vaughn, Robert Wagner, Susan Flannery, Sheila Allen, Norman Burton, Jack Collins",165,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38412.0,9134.0,38412.0,318.0,239.0,509.0,1201.0,2912.0,7298.0,12861.0,7540.0,2680.0,2854.0,0.226287,5.880000000000001,7.255555555555557,6.8812500000000005,-0.7003,-0.886,7.0,1,14000000,116000000,61911974,512984931
The Tree of Life,2011,Nothing stands still.,"The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents' conflicting teachings.","Brad Pitt, Sean Penn, Jessica Chastain, Hunter McCracken, Laramie Eppler, Tye Sheridan, Fiona Shaw, Jessica Fuselier, Nicolas Gonda, Will Wallace, Kelly Koonce, Bryce Boudoin, Jimmy Donaldson, Kameron Vaughn, Cole Cockburn",139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165385.0,26942.0,165385.0,11498.0,5428.0,6379.0,8472.0,13256.0,20395.0,27544.0,27154.0,20084.0,25175.0,1.821261,6.8,6.954761904761904,6.628571428571428,0.0,-0.5994,6.8,1,32000000,54674226,31020737,53001087
The Truman Show,1998,On the air. Unaware,An insurance salesman discovers his whole life is actually a reality TV show.,"Jim Carrey, Laura Linney, Noah Emmerich, Natascha McElhone, Holland Taylor, Brian Delate, Blair Slater, Peter Krause, Heidi Schanz, Ron Taylor, Don Taylor, Ted Raymond, Judy Clayton, Fritz Dominique, Angel Schmiedt",103,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,910502.0,132681.0,910502.0,4186.0,2316.0,3680.0,6715.0,16826.0,49214.0,160244.0,315971.0,213817.0,137533.0,4.18054,7.45,6.818999999999999,6.764285714285714,-0.2023,0.0,8.1,1,60000000,264118201,80261728,353309720
The Twilight Saga: Breaking Dawn - Part 1,2011,Forever is just the beginning,"The Quileutes close in on expecting parents Edward and Bella, whose unborn child poses a threat to the Wolf Pack and the towns people of Forks.","Taylor Lautner, Gil Birmingham, Billy Burke, Sarah Clarke, Ty Olsson, Kristen Stewart, Ashley Greene, Jackson Rathbone, Peter Facinelli, Elizabeth Reaser, Kellan Lutz, Nikki Reed, Robert Pattinson, Christian Sloan, James Pizzinato",117,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219424.0,31253.0,219424.0,33040.0,11319.0,14196.0,21267.0,29761.0,27156.0,21964.0,15936.0,9544.0,35241.0,1.888096,6.366666666666666,5.182738095238095,5.95,0.0,-0.5267,4.9,1,110000000,712171856,106633784,690378003
The Twilight Saga: Breaking Dawn - Part 2,2012,The epic finale that will live forever,"After the birth of Renesmee/Nessie, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.","Kristen Stewart, Robert Pattinson, Taylor Lautner, Peter Facinelli, Elizabeth Reaser, Ashley Greene, Jackson Rathbone, Kellan Lutz, Nikki Reed, Billy Burke, Chaske Spencer, Mackenzie Foy, Maggie Grace, Jamie Campbell Bower, Christopher Heyerdahl",115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226618.0,28112.0,226618.0,27059.0,8846.0,10770.0,15862.0,26620.0,32491.0,28953.0,21202.0,12859.0,41956.0,1.586368,6.366666666666666,5.476071428571429,5.95,0.0,0.3818,5.5,1,120000000,829000000,113969313,787338009
The Twilight Saga: Eclipse,2010,It all begins ... With a choice.,"As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.","Xavier Samuel, Kristen Stewart, Robert Pattinson, Billy Burke, Justin Chon, Anna Kendrick, Michael Welch, Christian Serratos, Jackson Rathbone, Ashley Greene, Paul Jarrett, Iris Quinn, Sarah Clarke, Peter Facinelli, Elizabeth Reaser",124,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223170.0,34813.0,223170.0,32500.0,10389.0,14175.0,22384.0,33805.0,32309.0,25313.0,16516.0,8623.0,27156.0,1.546212,6.05,5.266071428571428,5.95,0.0,-0.1027,5.0,1,68000000,698491347,68000000,698491347
The Twilight Saga: New Moon,2009,The Next Chapter Begins.,"Edward leaves Bella after an attack that nearly claimed her life, and, in her depression, she falls into yet another difficult relationship - this time with her close friend, Jacob Black.","Kristen Stewart, Christina Jastrzembska, Robert Pattinson, Billy Burke, Anna Kendrick, Michael Welch, Justin Chon, Christian Serratos, Taylor Lautner, Ashley Greene, Jackson Rathbone, Russell Roberts, Cam Gigandet, Michael Sheen, Jamie Campbell Bower",130,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260695.0,45881.0,260695.0,45330.0,15326.0,19022.0,29327.0,37408.0,33577.0,25382.0,16179.0,8632.0,30512.0,1.971027,6.3,5.324107142857143,5.325,0.0,-0.7269,4.7,1,50000000,709827462,50820021,721468940
The Ugly Truth,2009,The battle of the sexes is on.,An uptight television producer takes control of a morning show segment on modern relationships hosted by a misogynistic man.,"Katherine Heigl, Gerard Butler, Bree Turner, Eric Winter, Nick Searcy, Jesse D. Goins, Cheryl Hines, John Michael Higgins, Noah Matthews, Bonnie Somerville, John Sloman, Yvette Nicole Brown, Nate Corddry, Allen Maldonado, Steve Little",96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200721.0,27145.0,200721.0,3224.0,2896.0,4803.0,9534.0,22156.0,46535.0,54524.0,29393.0,12415.0,15241.0,1.860267,6.12,6.546428571428571,5.85,-0.3818,-0.3818,6.4,1,38000000,205298907,38623216,208665898
The Unborn,2006,Evil will do anything to live.,"A couple struggling to conceive visit a miracle doctor as a last hope for having a child. The wife gets pregnant, but after the initial joy comes horror, as she slowly discovers the nightmarish truth behind the doctor's success.","Brooke Adams, Jeff Hayenga, James Karen, K Callan, Jane Cameron, Kathy Griffin, Wendy Hammers, Laura Stockman, Jonathan Emerson, Janice Kent, Matt Roe, Jessica Zingali, Francis Smalls Collier, Rick Podell, Lisa Kudrow",83,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,16739.333333333332,3131.6666666666665,16739.333333333332,1081.0,1121.6666666666667,1791.3333333333333,2859.3333333333335,3742.6666666666665,2815.3333333333335,1567.0,703.3333333333334,294.0,763.6666666666666,1.039442,4.6499999999999995,4.558658008658009,5.142857142857142,-0.6597,0.891,4.266666666666667,1,16000000,76514050,16262406,77768913
The Untouchables,1987,What are you prepared to do?,"During the era of Prohibition in the United States, Federal Agent","Kevin Costner, Sean Connery, Charles Martin Smith, Andy Garcia, Robert De Niro, Richard Bradford, Jack Kehoe, Brad Sullivan, Billy Drago, Patricia Clarkson, Vito D'Ambrosio, Steven Goldstein, Peter Aylward, Don Harvey, Robert Swan",119,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,272868.0,50849.0,272868.0,1549.0,731.0,1193.0,2452.0,6418.0,18049.0,56029.0,101823.0,52821.0,31803.0,1.016148,7.1,6.726412872841444,6.726412872841444,0.2263,0.4215,7.9,1,25000000,76270454,47977010,146369136
The Vatican Tapes,2015,"For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls.",A priest and two Vatican exorcists must do battle with an ancient satanic force to save the soul of a young woman.,"Olivia Taylor Dudley, John Patrick Amedori, Dougray Scott, Michael Peña, Peter Andersson, Djimon Hounsou, Kathleen Robertson, Sam Upton, Cas Anvar, Michael Halsey, Alex Sparrow, Jarvis W. George, Michael Paré, Alex Corrado, Montanna Gillis",91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14193.0,1859.0,14193.0,912.0,837.0,1336.0,2105.0,2646.0,1924.0,1053.0,482.0,1687.0,1211.0,0.669351,5.925,5.955555555555556,4.9,-0.2023,0.1531,4.8,0,13000000,1784763,11959994,1641981
The Village,2004,There is no turning back,A series of events tests the beliefs of a small isolated countryside village.,"Bryce Dallas Howard, Joaquin Phoenix, Adrien Brody, William Hurt, Sigourney Weaver, Brendan Gleeson, Cherry Jones, Celia Weston, John Christopher Jones, Frank Collison, Jayne Atkinson, Judy Greer, Fran Kranz, Michael Pitt, Jesse Eisenberg",108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,238570.0,52471.0,238570.0,7272.0,4442.0,6988.0,12294.0,24437.0,45875.0,61410.0,41419.0,17478.0,16955.0,0.677316,6.199999999999999,6.691666666666666,6.723809523809524,-0.296,-0.3182,6.5,1,60000000,256697520,69266723,296343271
The Visit,2007,No one loves you like your grandparents.,"A young man dying in prison brings his family together for a fateful visit, and proceeds to put his life back together.","Obba Babatundé, Charmin Lee White, Terrell Mitchell, Enoh Essien, Christopher Babers, Jascha Washington, Drew Renkewitz, Tim DeZarn, Hill Harper, Jennifer Freeman, Hugh Dane, Phylicia Rashad, Marla Gibbs, Billy Dee Williams, Jordan Lund",107,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,55424.0,8873.0,55424.0,1797.0,1367.0,1982.0,3309.5,6527.5,12777.5,14748.5,7787.5,2533.0,2594.5,1.495112,6.05,6.205,6.17,0.6124,-0.5106,6.050000000000001,1,5000000,98450062,4599997,90574017
The Walk,2015,Dream High.,"In 1974, high-wire artist Philippe Petit recruits a team of people to help him realize his dream: to walk the immense void between the World Trade Center towers.","Joseph Gordon-Levitt, Guillaume Baillargeon, Émilie Leclerc, Mark Trafford, Inka Malovic, Lucas Ramacière, Martin Lefebvre, Philippe Bertrand, Laurence Deschênes, Patricia Tulasne, Jean-Robert Bourdage, Sylvie Lemay, Sasha Dominique, Soleyman Pierini, Jade Kindar-Martin",123,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117458.0,10459.0,117458.0,753.0,408.0,676.0,1641.0,4664.0,15279.0,39444.0,33960.0,12053.0,8580.0,2.049886,7.2875,7.020588235294117,7.3,0.25,0.5719,7.3,1,35000000,61181942,32199985,56287361
The Ward,2010,Only Sanity Can Keep You Alive,An institutionalized young woman becomes terrorized by a ghost.,"Amber Heard, Mamie Gummer, Danielle Panabaker, Laura-Leigh, Lyndsy Fonseca, Mika Boorem, Jared Harris, Sali Sayler, Susanna Burney, D.R. Anderson, Sean Cook, Jillian Kramer, Mark Chamberlin, Andrea Petty, Tracy Schornick",89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39789.0,7228.0,39789.0,1050.0,1156.0,2217.0,4385.0,8093.0,10307.0,6681.0,2939.0,1007.0,1954.0,0.745434,6.82,5.770833333333334,5.770833333333334,0.3818,-0.7506,5.6,0,10000000,498974,10000000,498974
The Wash,2001,"When you're down 'n dirty, it all comes out in...",Life at the car wash is a place where anything can and does happen to two friends (,"Anthony Albano, Dr. Dre, Tic, Lamont Bentley, Bishop Don Magic Juan, Bruce Bruce, Thai Buckman, Frank Chavez, Tommy Chong, Angell Conwell, Mark Cooper, Joseph Davis, Tray Deee, Louis Deron-Davenport, DJ Pooh",96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6559.0,1993.0,6559.0,717.0,486.0,655.0,907.0,1099.0,879.0,596.0,322.0,173.0,725.0,0.12891,4.8,4.816666666666667,4.816666666666667,-0.4404,0.4767,4.8,1,7000000,10229331,8620416,12597299
The Watch,2012,Got Protection?,Four men who form a neighborhood watch group as a way to get out of their day-to-day family routines find themselves defending the Earth from an alien invasion.,"Ben Stiller, Vince Vaughn, Jonah Hill, Richard Ayoade, Rosemarie DeWitt, Will Forte, Mel Rodriguez, Doug Jones, Erin Moriarty, Nicholas Braun, R. Lee Ermey, Joe Nunez, Liz Cackowski, Johnny Pemberton, Sharon Gee",102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119823.0,19839.0,119823.0,3377.0,3246.0,5842.0,11723.0,24074.0,32842.0,21852.0,8951.0,2928.0,4988.0,1.116305,6.2,6.467346491228071,6.467346491228071,0.0,0.0,5.7,1,68000000,68267862,64582611,64837011
The Waterboy,1998,You can mess with him. But don't mess with his water.,A waterboy for a college football team discovers he has a unique tackling ability and becomes a member of the team.,"Adam Sandler, Kathy Bates, Henry Winkler, Fairuza Balk, Jerry Reed, Lawrence Gilliard Jr., Blake Clark, Peter Dante, Jonathan Loughran, Al Whiting, Clint Howard, Allen Covert, Rob Schneider, Todd Holland, Robert Kokol",90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,145886.0,43590.0,145886.0,3942.0,3371.0,5408.0,9708.0,20302.0,36112.0,33108.0,18168.0,6838.0,8929.0,1.053252,6.028571428571429,6.1752688172043015,5.835,-0.6124,0.3182,6.1,1,23000000,185991646,30766995,248800182
The Way Way Back,2013,We've all been there.,"Shy 14-year-old Duncan goes on summer vacation with his mother, her overbearing boyfriend, and her boyfriend's daughter. Having a rough time fitting in, Duncan finds an unexpected friend in Owen, manager of the Water Wizz water park.","Steve Carell, Toni Collette, Allison Janney, AnnaSophia Robb, Sam Rockwell, Maya Rudolph, Liam James, Rob Corddry, Amanda Peet, River Alexander, Zoe Levin, Nat Faxon, Jim Rash, Adam Riegler, Jeremy Weaver",103,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138403.0,25066.0,138403.0,867.0,598.0,911.0,1906.0,5291.0,16192.0,40637.0,41950.0,17423.0,12628.0,0.752327,7.4,6.7523809523809515,6.4190476190476184,0.0,0.296,7.3999999999999995,1,4600000,23198652,4305753,21714712
The Wedding Ringer,2015,He's the best man... money can buy.,"Two weeks shy of his wedding, a socially awkward guy enters into a charade by hiring the owner of a company that provides best men for grooms in need.","Kevin Hart, Josh Gad, Affion Crockett, Kaley Cuoco, Jorge Garcia, Dan Gill, Corey Holcomb, Ken Howard, Colin Kane, Cloris Leachman, Jenifer Lewis, Alan Ritchson, Mimi Rogers, Aaron Takahashi, Olivia Thirlby",101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69920.0,9294.0,69920.0,916.0,679.0,1256.0,2423.0,6039.0,15346.0,21865.0,11586.0,4360.0,5450.0,1.510096,6.6,6.4453703703703695,5.366666666666667,0.6369,0.3818,6.6,1,23000000,79799880,21159990,73415857
